"n.pop0","gen","ext.gen","p.fix.pos","p.fix.neg","vbar","vvar","n"
20,1,2,0,0,0.487905303030303,1.08667022144522e-05,66
20,1,3,0,0,0.487419055944056,1.24189777021224e-05,286
20,1,4,0,0,0.487081453634085,1.341412752988e-05,399
20,1,5,0,0,0.487756775067751,1.16637583215506e-05,369
20,1,6,0,0,0.486965384615385,1.24542687559354e-05,325
20,1,7,0,0,0.487643647540984,1.22183031015989e-05,244
20,1,8,0,0,0.48793,1.07955502645503e-05,190
20,1,9,0,0,0.487188888888889,1.44120737547893e-05,117
20,1,10,0,0,0.487851666666667,1.47230028089887e-05,90
20,1,11,0,0,0.487942948717949,1.15773197635698e-05,78
20,1,12,0,0,0.487691071428571,1.21893733766234e-05,56
20,1,13,0,0,0.488321153846154,7.48963461538466e-06,26
20,1,14,0,0,0.487678571428571,1.54782275132275e-05,28
20,1,15,0,0,0.487416872547127,1.29545518723849e-05,1727
20,2,2,0.0224242424242424,0.0290909090909091,0.420921014346204,0.00251764537458295,66
20,2,3,0.00321678321678322,0.0020979020979021,0.446711340881053,0.000560496556604273,286
20,2,4,0.00050125313283208,0.000701754385964912,0.454710309460091,0.000326861312787206,399
20,2,5,0.000975609756097561,0.000542005420054201,0.45703507384462,0.000381460282674258,369
20,2,6,0.000615384615384615,0.000246153846153846,0.458423738164581,0.000308699311281371,325
20,2,7,0,0,0.46050047861857,0.000255878575053766,244
20,2,8,0,0,0.462460716897991,0.000169038616387533,190
20,2,9,0,0,0.460544929005885,0.000183358956787901,116
20,2,10,0.000888888888888889,0.000888888888888889,0.46142061751128,0.000306796043468332,90
20,2,11,0,0,0.461522225432203,0.000313051987511785,78
20,2,12,0,0.000714285714285714,0.463142919884954,0.000283399091403932,56
20,2,13,0,0,0.470004294787354,0.000122766136421984,26
20,2,14,0,0,0.464978960600462,0.000159061855766296,28
20,2,15,0.000231615518239722,6.94846554719166e-05,0.461287487256486,0.000219108723311084,1727
20,3,3,0.106293706293706,0.107552447552448,0.335186379502139,0.00617188420573351,286
20,3,4,0.021453634085213,0.0212531328320802,0.401539759625585,0.00174896764145399,399
20,3,5,0.0191869918699187,0.0140921409214092,0.41261957146115,0.00196835540983032,369
20,3,6,0.0109538461538462,0.00652307692307692,0.420339793271602,0.00128003560948559,325
20,3,7,0.00704918032786885,0.00524590163934426,0.42609772479644,0.00107566866236741,244
20,3,8,0.00652631578947368,0.00378947368421053,0.432896695392119,0.000878779549564872,190
20,3,9,0.00344827586206897,0.00206896551724138,0.431543959751629,0.000673208865093601,116
20,3,10,0.00311111111111111,0.00177777777777778,0.432790597479222,0.000772835312326748,90
20,3,11,0.00666666666666667,0.00256410256410256,0.432662306389827,0.0010245051498183,78
20,3,12,0.00428571428571429,0.00142857142857143,0.433082383398956,0.000878384202051641,56
20,3,13,0.00153846153846154,0,0.445129007884379,0.000354656777745039,26
20,3,14,0.00857142857142857,0.00285714285714286,0.433877652174768,0.00111371114626065,28
20,3,15,0.00530399536768964,0.0014128546612623,0.43190575825832,0.000768215311398744,1727
20,4,4,0.163208020050125,0.155989974937343,0.293692101892543,0.00630181520655531,399
20,4,5,0.0660162601626016,0.0550677506775068,0.357717996240174,0.00350178142785512,369
20,4,6,0.0434461538461538,0.0310153846153846,0.377007934332123,0.0023684639893321,325
20,4,7,0.0354098360655738,0.0247540983606557,0.38454096668524,0.00238907570896021,244
20,4,8,0.0271578947368421,0.0202105263157895,0.395687779998813,0.00248681414626563,190
20,4,9,0.0189655172413793,0.00827586206896552,0.403229568424003,0.00126144356195224,116
20,4,10,0.0244444444444444,0.0128888888888889,0.396685366415157,0.00213890037079606,90
20,4,11,0.0215384615384615,0.0117948717948718,0.403497189764172,0.00219403284438394,78
20,4,12,0.015,0.0135714285714286,0.404086418872617,0.00183633201096576,56
20,4,13,0.0153846153846154,0.00769230769230769,0.414325446380831,0.00212419005740561,26
20,4,14,0.0171428571428571,0.00714285714285714,0.404935535465913,0.0012919558654837,28
20,4,15,0.0191082802547771,0.00636942675159236,0.402783930614907,0.00169638843154231,1727
20,5,5,0.214525745257453,0.190677506775068,0.255663124863366,0.00556714423180436,369
20,5,6,0.104492307692308,0.0825846153846154,0.323501188932008,0.00339564557732122,325
20,5,7,0.080655737704918,0.060327868852459,0.341512511023674,0.00336966628872533,244
20,5,8,0.0585263157894737,0.0408421052631579,0.361134916771878,0.00322623301676301,190
20,5,9,0.0417241379310345,0.0296551724137931,0.367371422228035,0.00222782374708182,116
20,5,10,0.0573333333333333,0.0288888888888889,0.362656606868804,0.00319673309661808,90
20,5,11,0.0446153846153846,0.0271794871794872,0.372140715302764,0.00311330552581257,78
20,5,12,0.04,0.0278571428571429,0.374439065972623,0.00295708466261027,56
20,5,13,0.0384615384615385,0.0276923076923077,0.377605200694277,0.00411394041542239,26
20,5,14,0.0457142857142857,0.02,0.376709912554791,0.00169013333730731,28
20,5,15,0.0370584829183555,0.0130167921250724,0.378495184318174,0.00248067867671999,1727
20,6,6,0.2416,0.208738461538462,0.235268104500365,0.00517894761613559,325
20,6,7,0.14344262295082,0.106065573770492,0.295409307927866,0.00420318693429338,244
20,6,8,0.110526315789474,0.0814736842105263,0.318972228403221,0.00413914273610529,190
20,6,9,0.0837931034482759,0.0596551724137931,0.331478956783123,0.00334382269564285,116
20,6,10,0.096,0.0564444444444444,0.32945451082617,0.00354300355656036,90
20,6,11,0.0702564102564103,0.0476923076923077,0.343660685739357,0.00401531259095227,78
20,6,12,0.0692857142857143,0.0464285714285714,0.345583865593207,0.00378824683496981,56
20,6,13,0.0738461538461539,0.0584615384615385,0.347889821658529,0.00527526448026907,26
20,6,14,0.0671428571428571,0.0328571428571429,0.352285627741744,0.002710016597175,28
20,6,15,0.0582513028372901,0.0207064273306312,0.358102719466224,0.00323639132057766,1727
20,7,7,0.274918032786885,0.236393442622951,0.210907298042927,0.00508917853201741,244
20,7,8,0.173473684210526,0.131789473684211,0.272965903561062,0.00487732958566458,190
20,7,9,0.137241379310345,0.102758620689655,0.292124408710509,0.0042778505521815,116
20,7,10,0.145333333333333,0.0937777777777778,0.293810867981077,0.0038988164398402,90
20,7,11,0.102564102564103,0.0753846153846154,0.31417263510383,0.00471330421518456,78
20,7,12,0.104285714285714,0.0685714285714286,0.316001737599209,0.00476960600219398,56
20,7,13,0.115384615384615,0.0815384615384615,0.318212823697679,0.0060286423723368,26
20,7,14,0.1,0.05,0.329028196303208,0.00307426378436728,28
20,7,15,0.0781239143022582,0.0276317313259988,0.340521028746245,0.00374998024960424,1727
20,8,8,0.293263157894737,0.248,0.19857414589715,0.00534772281128047,190
20,8,9,0.202758620689655,0.152068965517241,0.251083467496463,0.00498618185602755,116
20,8,10,0.183555555555556,0.132,0.258888998528044,0.00382554731212889,90
20,8,11,0.143589743589744,0.102564102564103,0.282347502152806,0.00505431285378099,78
20,8,12,0.136428571428571,0.0914285714285714,0.292021074220817,0.00593786808057367,56
20,8,13,0.147692307692308,0.0969230769230769,0.295141702070303,0.00695154576196178,26
20,8,14,0.14,0.0757142857142857,0.296833641673862,0.00388117907389518,28
20,8,15,0.0954024319629415,0.0347886508396063,0.325423530760893,0.00424611932066166,1727
20,9,9,0.309310344827586,0.253793103448276,0.184530677834964,0.00504244233288058,116
20,9,10,0.237333333333333,0.179111111111111,0.221984103149848,0.00388709339849245,90
20,9,11,0.188717948717949,0.137435897435897,0.254253924280871,0.00546863590651227,78
20,9,12,0.184285714285714,0.139285714285714,0.257232659942591,0.00613305001072081,56
20,9,13,0.167692307692308,0.118461538461538,0.274692243984621,0.00841068611871428,26
20,9,14,0.167142857142857,0.101428571428571,0.270219497743206,0.00383882104384308,28
20,9,15,0.111175448755067,0.0411349160393746,0.312436295226968,0.00463592785773745,1727
20,10,10,0.361777777777778,0.274666666666667,0.156360925925926,0.00406187020838535,90
20,10,11,0.242564102564103,0.177948717948718,0.221170876437154,0.00538377160934466,78
20,10,12,0.23,0.172857142857143,0.225864384165235,0.00609151118883893,56
20,10,13,0.195384615384615,0.143076923076923,0.254497532572484,0.00741547653498018,26
20,10,14,0.194285714285714,0.128571428571429,0.250542765631645,0.00402111040196691,28
20,10,15,0.125558772437753,0.045859872611465,0.30159888038443,0.00505310192816818,1727
20,11,11,0.345128205128205,0.278974358974359,0.161119040714576,0.00447678735272186,78
20,11,12,0.275,0.218571428571429,0.197921048505381,0.00561089800972833,56
20,11,13,0.226153846153846,0.173846153846154,0.23091693510518,0.00784005793810339,26
20,11,14,0.222857142857143,0.162857142857143,0.228260691684892,0.00403497486629691,28
20,11,15,0.137046902142444,0.0503532136653156,0.292602683777151,0.0054030450859639,1727
20,12,12,0.390714285714286,0.315714285714286,0.129671227121801,0.00330308941537838,56
20,12,13,0.281538461538462,0.229230769230769,0.194341083148003,0.00599896442106074,26
20,12,14,0.255714285714286,0.192857142857143,0.206084641863069,0.00322140740340489,28
20,12,15,0.146218876664737,0.0547770700636943,0.285557129835645,0.00566795787604688,1727
20,13,13,0.355384615384615,0.306153846153846,0.142532051282051,0.00572400047483381,26
20,13,14,0.311428571428571,0.235714285714286,0.175424587877479,0.00398921243789201,28
20,13,15,0.153723219455704,0.058320787492762,0.279622783380011,0.0059089223411046,1727
20,14,14,0.408571428571429,0.33,0.115770367670878,0.00366727050157257,28
20,14,15,0.15965257672264,0.0616097278517661,0.274459481413556,0.0061607440828723,1727
20,15,15,0.165813549507817,0.0647365373480023,0.269793501950623,0.00646488321786331,1727
60,1,3,0,0,0.496633333333333,,1
60,1,4,0,0,0.495947222222222,4.65648148148139e-07,4
60,1,5,0,0,0.495641452991453,9.51169340730736e-07,39
60,1,6,0,0,0.495705277777778,1.65957719956242e-06,80
60,1,7,0,0,0.495766252955083,1.19989064075515e-06,94
60,1,8,0,0,0.495733190883191,1.40733262108263e-06,117
60,1,9,0,0,0.495749214975845,1.58627091406982e-06,92
60,1,10,0,0,0.495800694444444,1.08138254024066e-06,80
60,1,11,0,0,0.495919623655914,1.58906468097748e-06,62
60,1,12,0,0,0.495915656565657,1.42645986615125e-06,55
60,1,13,0,0,0.49589570230608,9.19866620975097e-07,53
60,1,14,0,0,0.495871111111111,2.10571817794806e-06,30
60,1,15,0,0,0.495872853381936,1.37167208276901e-06,3292
60,2,3,0,0,0.480625,,1
60,2,4,0,0,0.488578632652758,2.05341719694644e-05,4
60,2,5,0,0,0.483205305855275,3.4829133524621e-05,39
60,2,6,0,0,0.485491563700198,2.15707952562843e-05,80
60,2,7,0,0,0.486194898600944,1.81394642589274e-05,94
60,2,8,0,0,0.486313886001442,2.72036071539301e-05,117
60,2,9,0,0,0.485835619422466,2.42399464554505e-05,92
60,2,10,0,0,0.487065430020324,2.10159901742517e-05,80
60,2,11,0,0,0.486844424739962,2.21949507316812e-05,62
60,2,12,0,0,0.485708691472445,1.51054371699325e-05,55
60,2,13,0,0,0.487809919154477,1.13162464344588e-05,53
60,2,14,0,0,0.487704756956916,1.48475027631813e-05,30
60,2,15,0,0,0.486414883134148,1.88416038857831e-05,3292
60,3,3,0,0,0.4402,,1
60,3,4,0,0,0.465352791755679,0.000258772022178905,4
60,3,5,0,0,0.460958284310608,0.000282609642415154,39
60,3,6,0,0,0.466141916763455,0.000126285076547075,80
60,3,7,0,0,0.471118592639263,0.000103350667890069,94
60,3,8,0,0,0.472181311048748,0.000111426764913468,117
60,3,9,0,0,0.471030245441128,0.000138502031493047,92
60,3,10,0,0,0.47397707956224,0.000117734886459346,80
60,3,11,0,0,0.473391835077402,9.14015722198326e-05,62
60,3,12,0,0,0.474535777421803,5.7902875007009e-05,55
60,3,13,0,0,0.474751001308216,9.21629469464426e-05,53
60,3,14,0,0,0.473595717922923,9.73799407038909e-05,30
60,3,15,0,0,0.474055413636896,8.65055506404561e-05,3292
60,4,4,0.05,0.06,0.397177777777778,0.00432823012345679,4
60,4,5,0.0133333333333333,0.00820512820512821,0.419019819985754,0.00121871576678579,39
60,4,6,0.003,0.001,0.439583154911819,0.000569365273058489,80
60,4,7,0.00170212765957447,0.000425531914893617,0.448512125966448,0.000451092697394029,94
60,4,8,0.00136752136752137,0.000341880341880342,0.454778481725721,0.000413428159964411,117
60,4,9,0.000434782608695652,0,0.45280763383103,0.000344610291098538,92
60,4,10,0,5e-04,0.456506644066062,0.000350933039004655,80
60,4,11,0,0.000645161290322581,0.4527792913973,0.000414665315366715,62
60,4,12,0,0,0.456446954671905,0.000288623473558854,55
60,4,13,0,0.000754716981132075,0.457836141851256,0.00035137206326804,53
60,4,14,0,0,0.458781099151679,0.000282155799701212,30
60,4,15,0.000170109356014581,3.64520048602673e-05,0.459741485812512,0.000239736374546069,3292
60,5,5,0.150769230769231,0.132307692307692,0.301501875835804,0.0051507885607769,39
60,5,6,0.026,0.0175,0.395135944709215,0.00169140972348054,80
60,5,7,0.0106382978723404,0.00595744680851064,0.42023953385453,0.00109112512238902,94
60,5,8,0.00512820512820513,0.0041025641025641,0.428007150465833,0.0010703853381886,117
60,5,9,0.00565217391304348,0.00260869565217391,0.42584767730574,0.000971578352078846,92
60,5,10,0.003,0.0055,0.434562150033203,0.00127370906756067,80
60,5,11,0.00193548387096774,0.000645161290322581,0.43026101018925,0.000713887297001412,62
60,5,12,0.00290909090909091,0.00145454545454545,0.437825514479602,0.000549960714785434,55
60,5,13,0.00452830188679245,0.00452830188679245,0.432416889858159,0.000958177897454614,53
60,5,14,0,0.00133333333333333,0.439943088067323,0.000451287004501178,30
60,5,15,0.0012636695018226,0.000303766707168894,0.444759742848016,0.000507493361162171,3292
60,6,6,0.161,0.14,0.292640740740741,0.00585667761872515,80
60,6,7,0.0523404255319149,0.0446808510638298,0.369318039592631,0.00319032552792308,94
60,6,8,0.0287179487179487,0.0235897435897436,0.388789001604072,0.00237298009666318,117
60,6,9,0.0239130434782609,0.0156521739130435,0.397485351297961,0.00198127090747577,92
60,6,10,0.01,0.01,0.410196303791736,0.00171031035224098,80
60,6,11,0.0154838709677419,0.00774193548387097,0.407692523192948,0.00149397567772124,62
60,6,12,0.0130909090909091,0.00727272727272727,0.411777049174112,0.0015713217185356,55
60,6,13,0.0113207547169811,0.00830188679245283,0.411492494714678,0.00153936816729533,53
60,6,14,0.012,0.00266666666666667,0.414503863720318,0.00111964420198085,30
60,6,15,0.00464155528554071,0.00120291616038882,0.429149493078391,0.000922682551733971,3292
60,7,7,0.200851063829787,0.178297872340426,0.268492491894331,0.00651111952302957,94
60,7,8,0.0806837606837607,0.0639316239316239,0.33861725308069,0.00321173942689682,117
60,7,9,0.0591304347826087,0.0373913043478261,0.365546238976805,0.00304663993449265,92
60,7,10,0.039,0.029,0.373800144524415,0.00287871629019627,80
60,7,11,0.0387096774193548,0.0187096774193548,0.378983719536734,0.00267382351968324,62
60,7,12,0.0298181818181818,0.0174545454545455,0.38917140656874,0.00291805237485925,55
60,7,13,0.0279245283018868,0.020377358490566,0.382804714294926,0.0022247742011827,53
60,7,14,0.0213333333333333,0.0106666666666667,0.390468102241503,0.00230617935078969,30
60,7,15,0.00944106925880923,0.0029404617253949,0.415027990994501,0.00135505738032322,3292
60,8,8,0.220512820512821,0.192820512820513,0.248184011707388,0.00585568680904059,117
60,8,9,0.113913043478261,0.0882608695652174,0.31361572834242,0.00384507385776513,92
60,8,10,0.0795,0.0555,0.33725758835495,0.00334202240121075,80
60,8,11,0.0780645161290323,0.0380645161290323,0.349086592775633,0.00353327515069124,62
60,8,12,0.0523636363636364,0.0334545454545455,0.361665098619242,0.00341434014181214,55
60,8,13,0.0566037735849057,0.0392452830188679,0.346181906181703,0.00320251033448883,53
60,8,14,0.036,0.02,0.369235950134822,0.00293832486016692,30
60,8,15,0.0160510328068044,0.00498177399756987,0.401826995445843,0.00182560300782228,3292
60,9,9,0.258695652173913,0.217391304347826,0.225450365673645,0.00576310128190971,92
60,9,10,0.1415,0.1065,0.292630347842725,0.00518795638684072,80
60,9,11,0.121290322580645,0.0748387096774194,0.309390060426276,0.00514928348162995,62
60,9,12,0.0930909090909091,0.0552727272727273,0.328642452601789,0.00438392673165538,55
60,9,13,0.0913207547169811,0.0641509433962264,0.320571628073851,0.00433033526738216,53
60,9,14,0.0626666666666667,0.044,0.348250035479987,0.00311763993142046,30
60,9,15,0.0236452004860267,0.00739975698663427,0.389787914704105,0.00226803961898972,3292
60,10,10,0.285,0.2355,0.208612213010204,0.00609348778353961,80
60,10,11,0.189032258064516,0.134838709677419,0.266583349628832,0.00675794270679838,62
60,10,12,0.138181818181818,0.0887272727272727,0.294870563385623,0.00497710372101054,55
60,10,13,0.150188679245283,0.101132075471698,0.283010880658437,0.00469582441091901,53
60,10,14,0.0986666666666667,0.0666666666666667,0.319672790718825,0.00431690645547461,30
60,10,15,0.0318712029161604,0.0102551640340219,0.379387435748449,0.00269137964633542,3292
60,11,11,0.303225806451613,0.238709677419355,0.192963044034818,0.00712071418024376,62
60,11,12,0.207272727272727,0.137454545454545,0.259018723573605,0.00498721876844804,55
60,11,13,0.204528301886792,0.134339622641509,0.247970147908351,0.00456826708381852,53
60,11,14,0.137333333333333,0.108,0.291273984681636,0.00549832959036788,30
60,11,15,0.0389428918590522,0.0130498177399757,0.370372947440788,0.00312813043347601,3292
60,12,12,0.324363636363636,0.250909090909091,0.180886616161616,0.00614710082135657,55
60,12,13,0.255849056603774,0.184905660377359,0.209742308060317,0.00463238765227486,53
60,12,14,0.184,0.156,0.25455330060496,0.00463887244851894,30
60,12,15,0.045224787363305,0.0153341433778858,0.362775699662783,0.00352345371111797,3292
60,13,13,0.367547169811321,0.290566037735849,0.143830205793009,0.00367738202206842,53
60,13,14,0.233333333333333,0.2,0.221277178783818,0.0045491653820787,30
60,13,15,0.050996354799514,0.0178007290400972,0.355802999825271,0.00391357346695991,3292
60,14,14,0.336,0.28,0.160854690098262,0.00463967050795715,30
60,14,15,0.0559052247873633,0.0197448359659781,0.349993793932555,0.00423399776938488,3292
60,15,15,0.0605589307411908,0.0221142162818955,0.344500269161229,0.00459469045934706,3292
